Sample2,Sample1,Distance,Group1,Group2,GroupType
CCH111-1A,CCY39A,0.467764011,CVD,LAD,between_breed
CCH111-1A,SHCC160B,0.399171615,SRD,LAD,between_breed
CCH111-1A,SHCC27A,0.275934701,SRD,LAD,between_breed
CCH111-1A,SHCC270A,0.269026534,SRD,LAD,between_breed
CCH111-1A,SHCC205A,0.301716116,SRD,LAD,between_breed
CCH111-1A,SHCC245A,0.461142109,SRD,LAD,between_breed
CCH111-1A,SHCC199A,0.245201663,SRD,LAD,between_breed
CCH111-1A,CCY44A,0.271084206,CVD,LAD,between_breed
CCH111-1A,CCY9B,0.304495685,CVD,LAD,between_breed
CCH111-1A,SHCC149A,0.268597942,SRD,LAD,between_breed
CCH111-1A,SHCC147A,0.266382373,SRD,LAD,between_breed
CCH111-1A,SHCC235A,0.291564035,SRD,LAD,between_breed
CCH111-1A,SRR29449380,0.336328648,PKD,LAD,between_breed
CCH111-1A,SRR29449920,0.293790434,MAL,LAD,between_breed
CCH111-1A,CCY46B,0.465161353,CVD,LAD,between_breed
CCH111-1A,SHCC130A,0.339216623,SRD,LAD,between_breed
CCH111-1A,SHCC3A,0.27816115,SRD,LAD,between_breed
CCH111-1A,SHCC143A,0.325987142,SRD,LAD,between_breed
CCH111-1A,SRR29536190,0.494637411,MSD,LAD,between_breed
CCH111-1A,SHCC174A,0.27410847,SRD,LAD,between_breed
CCH111-1A,SHCC244A,0.29318705,SRD,LAD,between_breed
CCH111-1A,CCY50A,0.595155099,CVD,LAD,between_breed
CCH111-1A,SHCC39A,0.216318099,SRD,LAD,between_breed
CCH111-1A,SHCC204B,0.22973837,SRD,LAD,between_breed
CCH111-1A,SHCC243A,0.262738378,SRD,LAD,between_breed
CCH111-1A,CCH324-4A,0.1478404,LAD,LAD,within_breed
CCH111-1A,SRR29449379,0.323283729,PKD,LAD,between_breed
CCH111-1A,SRR28497701,0.473047067,MSD,LAD,between_breed
CCH111-1A,SHCC144A,0.347552954,SRD,LAD,between_breed
CCH111-1A,CCY41B,0.476560908,CVD,LAD,between_breed
CCH111-1A,SRR29449914,0.305922358,MAL,LAD,between_breed
CCH111-1A,SHCC167A,0.353216529,SRD,LAD,between_breed
CCH111-1A,SHCC220A,0.440095294,SRD,LAD,between_breed
CCH111-1A,SHCC76A,0.312421923,SRD,LAD,between_breed
CCH111-1A,CCY47A,0.351767176,CVD,LAD,between_breed
CCH111-1A,SHCC75A,0.341687553,SRD,LAD,between_breed
CCH111-1A,SHCC280A,0.398270709,SRD,LAD,between_breed
CCH111-1A,SHCC201A,0.249478748,SRD,LAD,between_breed
CCH111-1A,SHCC36A,0.256335533,SRD,LAD,between_breed
CCH111-1A,SRR29449378,0.375296935,PKD,LAD,between_breed
CCH111-1A,SHCC83A,0.215330121,SRD,LAD,between_breed
CCH111-1A,SHCC122B,0.295525607,SRD,LAD,between_breed
CCH111-1A,SHCC38A,0.230418328,SRD,LAD,between_breed
CCH111-1A,SHCC77B,0.252309192,SRD,LAD,between_breed
CCH111-1A,SHCC236A,0.324519028,SRD,LAD,between_breed
CCH111-1A,CCH162-1A,0.54233116,LAD,LAD,within_breed
CCH111-1A,SRR29536164,0.520061719,MSD,LAD,between_breed
CCH111-1A,CCH326A,0.172933061,LAD,LAD,within_breed
CCH111-1A,SHCC203A,0.297650339,SRD,LAD,between_breed
CCH111-1A,SHCC168A,0.285990954,SRD,LAD,between_breed
CCH111-1A,SHCC131A,0.276047871,SRD,LAD,between_breed
CCH111-1A,SHCC227A,0.236190858,SRD,LAD,between_breed
CCH111-1A,CCY17A,0.326222887,CVD,LAD,between_breed
CCH111-1A,SHCC242A,0.254389001,SRD,LAD,between_breed
CCH111-1A,SHCC41A,0.249942326,SRD,LAD,between_breed
CCH111-1A,SHCC179A,0.373892871,SRD,LAD,between_breed
CCH111-1A,SHCC123A,0.43382479,SRD,LAD,between_breed
CCH111-1A,SHCC14A,0.595835828,SRD,LAD,between_breed
CCH111-1A,SRR29449916,0.303634681,MAL,LAD,between_breed
CCH111-1A,SHCC218A,0.343240294,SRD,LAD,between_breed
CCH111-1A,CCH328A,0.218286777,LAD,LAD,within_breed
CCH111-1A,SHCC241A,0.268792808,SRD,LAD,between_breed
CCH111-1A,SHCC232A,0.275873948,SRD,LAD,between_breed
CCH111-1A,SHCC271B,0.245968974,SRD,LAD,between_breed
CCH111-1A,SHCC278A,0.321489666,SRD,LAD,between_breed
CCH111-1A,CCH277-1A,0.185591023,LAD,LAD,within_breed
CCH111-1A,SHCC262A,0.241655978,SRD,LAD,between_breed
CCH111-1A,CCY43A,0.484437431,CVD,LAD,between_breed
CCH111-1A,SHCC40A,0.57662279,SRD,LAD,between_breed
CCH111-1A,CCY8A,0.473889883,CVD,LAD,between_breed
CCH111-1A,SHCC33A,0.223995805,SRD,LAD,between_breed
CCH111-1A,SHCC136A,0.301444652,SRD,LAD,between_breed
CCH111-1A,SHCC140A,0.279954756,SRD,LAD,between_breed
CCH111-1A,SHCC133A,0.38046151,SRD,LAD,between_breed
CCH111-1A,SHCC165A,0.321378334,SRD,LAD,between_breed
CCH111-1A,SHCC269A,0.447414356,SRD,LAD,between_breed
CCH111-1A,SHCC177A,0.275193684,SRD,LAD,between_breed
CCH111-1A,SRR29449362,0.308576705,PKD,LAD,between_breed
CCH111-1A,SHCC137A,0.293805864,SRD,LAD,between_breed
CCH111-1A,SHCC211A,0.339022979,SRD,LAD,between_breed
CCH111-1A,SRR29449369,0.459072395,PKD,LAD,between_breed
CCH111-1A,SHCC150A,0.3025603,SRD,LAD,between_breed
CCH111-1A,SHCC276A,0.411024191,SRD,LAD,between_breed
CCH111-1A,SRR29449919,0.336524057,MAL,LAD,between_breed
CCH111-1A,SHCC124B,0.24190805,SRD,LAD,between_breed
CCH111-1A,SHCC7A,0.260433041,SRD,LAD,between_breed
CCH111-1A,SHCC51A,0.277553016,SRD,LAD,between_breed
CCH111-1A,SRR29449915,0.275567801,MAL,LAD,between_breed
CCH111-1A,CCS16B,0.648887193,SXD,LAD,between_breed
CCH111-1A,SHCC208A,0.243661857,SRD,LAD,between_breed
CCH111-1A,SHCC273B,0.376001576,SRD,LAD,between_breed
CCH111-1A,CCH263-2A,0.177626026,LAD,LAD,within_breed
CCH111-1A,SHCC69B,0.267941838,SRD,LAD,between_breed
CCH111-1A,SHCC170A,0.287979631,SRD,LAD,between_breed
CCH111-1A,SRR28497703,0.302223816,MSD,LAD,between_breed
CCH111-1A,SHCC158A,0.348916886,SRD,LAD,between_breed
CCH111-1A,SHCC139A,0.255264861,SRD,LAD,between_breed
CCH111-1A,SHCC20A,0.291839546,SRD,LAD,between_breed
CCH111-1A,CCH346-1A,0.176425388,LAD,LAD,within_breed
CCH111-1A,SHCC42A,0.320157929,SRD,LAD,between_breed
CCH111-1A,CCH127-1A,0.145906459,LAD,LAD,within_breed
CCH111-1A,SHCC16A,0.202259975,SRD,LAD,between_breed
CCH111-1A,SHCC275A,0.378773122,SRD,LAD,between_breed
CCH111-1A,SRR29536191,0.528985562,MSD,LAD,between_breed
CCH111-1A,SHCC287A,0.348292774,SRD,LAD,between_breed
CCH111-1A,SHCC90A,0.3149773,SRD,LAD,between_breed
CCH111-1A,SHCC119A,0.318982397,SRD,LAD,between_breed
CCH111-1A,SHCC125A,0.298272085,SRD,LAD,between_breed
CCH111-1A,CCY26A,0.561530508,CVD,LAD,between_breed
CCH111-1A,SHCC279A,0.310079745,SRD,LAD,between_breed
CCH111-1A,SHCC32A,0.200556053,SRD,LAD,between_breed
CCH111-1A,SHCC73A,0.336954153,SRD,LAD,between_breed
CCH111-1A,SHCC248A,0.325995205,SRD,LAD,between_breed
CCH111-1A,CCY48A,0.295279177,CVD,LAD,between_breed
CCH111-1A,CCY6A,0.323123958,CVD,LAD,between_breed
CCH111-1A,SHCC166A,0.384066124,SRD,LAD,between_breed
CCH111-1A,SHCC267A,0.364326853,SRD,LAD,between_breed
CCH111-1A,CCY36B,0.473417107,CVD,LAD,between_breed
CCH111-1A,SHCC61A,0.265384757,SRD,LAD,between_breed
CCH111-1A,SHCC202A,0.294612902,SRD,LAD,between_breed
CCH111-1A,SHCC215A,0.357144911,SRD,LAD,between_breed
CCH111-1A,SHCC128A,0.30126897,SRD,LAD,between_breed
CCH111-1A,SHCC226A,0.238939358,SRD,LAD,between_breed
CCH111-1A,SHCC37A,0.414442305,SRD,LAD,between_breed
CCH111-1A,CCH325-1A,0.183247154,LAD,LAD,within_breed
CCH111-1A,SHCC98A,0.232876435,SRD,LAD,between_breed
CCH111-1A,SHCC171A,0.289728291,SRD,LAD,between_breed
CCH111-1A,SHCC161A,0.232394512,SRD,LAD,between_breed
CCH111-1A,CCH306-2A,0.174399079,LAD,LAD,within_breed
CCH111-1A,SHCC238A,0.324414546,SRD,LAD,between_breed
CCH111-1A,SRR29449359,0.284667243,PKD,LAD,between_breed
CCH111-1A,SHCC71A,0.248250485,SRD,LAD,between_breed
CCH111-1A,SRR29449918,0.31972779,MAL,LAD,between_breed
CCH111-1A,SRR29449358,0.281988851,PKD,LAD,between_breed
CCH111-1A,SHCC106A,0.302434523,SRD,LAD,between_breed
CCH111-1A,SHCC45A,0.358359755,SRD,LAD,between_breed
CCH111-1A,SHCC194A,0.282904566,SRD,LAD,between_breed
CCH111-1A,SHCC64A,0.362200211,SRD,LAD,between_breed
CCH111-1A,SHCC126A,0.256987224,SRD,LAD,between_breed
CCH111-1A,SRR28497704,0.440137614,MSD,LAD,between_breed
CCH111-1A,SHCC6A,0.251015415,SRD,LAD,between_breed
CCH111-1A,SHCC207A,0.312810831,SRD,LAD,between_breed
CCH111-1A,SHCC114A,0.305343956,SRD,LAD,between_breed
CCH111-1A,SHCC5A,0.286978306,SRD,LAD,between_breed
CCH111-1A,CCH294-1A,0.263467853,LAD,LAD,within_breed
CCH111-1A,SHCC237A,0.378402278,SRD,LAD,between_breed
CCH111-1A,SHCC44A,0.411823235,SRD,LAD,between_breed
CCH111-1A,SHCC127A,0.54564665,SRD,LAD,between_breed
CCH111-1A,SHCC183A,0.358954731,SRD,LAD,between_breed
CCH111-1A,SHCC129A,0.530117188,SRD,LAD,between_breed
CCH111-1A,SRR28497699,0.469779465,MSD,LAD,between_breed
CCH111-1A,SHCC134A,0.332516924,SRD,LAD,between_breed
CCH111-1A,CCY24A,0.377166013,CVD,LAD,between_breed
CCH111-1A,SHCC108A,0.26757744,SRD,LAD,between_breed
CCH111-1A,SHCC176A,0.321698048,SRD,LAD,between_breed
CCH111-1A,SHCC266B,0.242827965,SRD,LAD,between_breed
CCH111-1A,SHCC197A,0.256148364,SRD,LAD,between_breed
CCH111-1A,SHCC172A,0.401805972,SRD,LAD,between_breed
CCH111-1A,SHCC163A,0.304132459,SRD,LAD,between_breed
CCH111-1A,SHCC11A,0.261543462,SRD,LAD,between_breed
CCH111-1A,SHCC240A,0.271261304,SRD,LAD,between_breed
CCH111-1A,SHCC175A,0.205269881,SRD,LAD,between_breed
CCH111-1A,SHCC26B,0.367018464,SRD,LAD,between_breed
CCH111-1A,CCY42A,0.562735418,CVD,LAD,between_breed
CCH111-1A,SHCC97A,0.308156858,SRD,LAD,between_breed
CCH111-1A,SHCC206A,0.306591891,SRD,LAD,between_breed
CCH111-1A,CCH295-1A,0.415101436,LAD,LAD,within_breed
CCH111-1A,SHCC94A,0.302724103,SRD,LAD,between_breed
CCH111-1A,SHCC293A,0.273390131,SRD,LAD,between_breed
CCH111-1A,SHCC25A,0.307544502,SRD,LAD,between_breed
CCH111-1A,SHCC30A,0.265035131,SRD,LAD,between_breed
CCH111-1A,SHCC99A,0.207087714,SRD,LAD,between_breed
CCH111-1A,CCH74-3A,0.190142851,LAD,LAD,within_breed
CCH111-1A,SRR29449361,0.316297263,PKD,LAD,between_breed
CCH111-1A,SRR29536183,0.535514151,MAL,LAD,between_breed
CCH111-1A,SHCC185B,0.372455012,SRD,LAD,between_breed
CCH111-1A,CCH227-3A,0.234078271,LAD,LAD,within_breed
CCH111-1A,SHCC17A,0.191010365,SRD,LAD,between_breed
CCH111-1A,SHCC29A,0.375244333,SRD,LAD,between_breed
CCH111-1A,SHCC95A,0.274294534,SRD,LAD,between_breed
CCH111-1A,SHCC4A,0.258594789,SRD,LAD,between_breed
CCH111-1A,CCS17A,0.377418593,SXD,LAD,between_breed
CCH111-1A,SHCC103A,0.176386378,SRD,LAD,between_breed
CCH111-1A,SHCC67A,0.245197559,SRD,LAD,between_breed
CCH111-1A,SHCC162A,0.216267191,SRD,LAD,between_breed
CCH111-1A,SHCC19A,0.458431535,SRD,LAD,between_breed
CCH111-1A,CCH57A,0.165427515,LAD,LAD,within_breed
CCH111-1A,SHCC43A,0.267693616,SRD,LAD,between_breed
CCH111-1A,SHCC239A,0.468385415,SRD,LAD,between_breed
CCH111-1A,SHCC212A,0.278041041,SRD,LAD,between_breed
CCH111-1A,CCH186-1A,0.185510334,LAD,LAD,within_breed
CCH111-1A,SHCC261A,0.240353013,SRD,LAD,between_breed
CCH111-1A,CCH151-2A,0.209891189,LAD,LAD,within_breed
CCH111-1A,SRR28497695,0.303798806,MSD,LAD,between_breed
CCH111-1A,SHCC82A,0.324813689,SRD,LAD,between_breed
CCH111-1A,SHCC173A,0.391822998,SRD,LAD,between_breed
CCH111-1A,SHCC66A,0.289849223,SRD,LAD,between_breed
CCH111-1A,SRR29449363,0.354678658,PKD,LAD,between_breed
CCH111-1A,SHCC264A,0.349349765,SRD,LAD,between_breed
CCH111-1A,SHCC198A,0.297514334,SRD,LAD,between_breed
CCH111-1A,SRR29536185,0.279561789,MAL,LAD,between_breed
CCH111-1A,SHCC24A,0.280616296,SRD,LAD,between_breed
CCH111-1A,SHCC296A,0.207191029,SRD,LAD,between_breed
CCH111-1A,SHCC58A,0.22869492,SRD,LAD,between_breed
CCH111-1A,SHCC260A,0.309741748,SRD,LAD,between_breed
CCH111-1A,SHCC274A,0.259759821,SRD,LAD,between_breed
CCH111-1A,SHCC93A,0.233780863,SRD,LAD,between_breed
CCH111-1A,SHCC295A,0.524917568,SRD,LAD,between_breed
CCH111-1A,SHCC86A,0.473393591,SRD,LAD,between_breed
CCH111-1A,CCH258A,0.231505134,LAD,LAD,within_breed
CCH111-1A,SHCC193A,0.27235256,SRD,LAD,between_breed
CCH111-1A,SRR28497696,0.472827685,MSD,LAD,between_breed
CCH111-1A,SHCC164B,0.311654473,SRD,LAD,between_breed
CCH111-1A,SHCC80A,0.273420887,SRD,LAD,between_breed
CCH111-1A,CCY30A,0.423242595,CVD,LAD,between_breed
CCH111-1A,CCS30A,0.316070105,SXD,LAD,between_breed
CCH111-1A,CCH210A,0.169694869,LAD,LAD,within_breed
CCH111-1A,CCS20A,0.552830239,SXD,LAD,between_breed
CCH111-1A,CCH180-3A,0.188839419,LAD,LAD,within_breed
CCH111-1A,SHCC258A,0.211780121,SRD,LAD,between_breed
CCH111-1A,SHCC195A,0.346304181,SRD,LAD,between_breed
CCH111-1A,SHCC189A,0.208833329,SRD,LAD,between_breed
CCH111-1A,CCH259-3A,0.263524828,LAD,LAD,within_breed
CCH111-1A,SHCC50A,0.25055248,SRD,LAD,between_breed
CCH111-1A,SRR29536182,0.522917917,MAL,LAD,between_breed
CCH111-1A,SHCC265A,0.248297116,SRD,LAD,between_breed
CCH111-1A,SHCC21A,0.506188984,SRD,LAD,between_breed
CCH111-1A,SHCC257A,0.325175079,SRD,LAD,between_breed
CCH111-1A,SHCC146A,0.314527926,SRD,LAD,between_breed
CCH111-1A,CCS28B,0.358901314,SXD,LAD,between_breed
CCH111-1A,SHCC255B,0.30929073,SRD,LAD,between_breed
CCH111-1A,SHCC57B,0.589931802,SRD,LAD,between_breed
CCH111-1A,SHCC117A,0.206638156,SRD,LAD,between_breed
CCH111-1A,SRR28497697,0.40969099,MSD,LAD,between_breed
CCH111-1A,CCH112-2A,0.198572862,LAD,LAD,within_breed
CCH111-1A,CCH323-3A,0.173889977,LAD,LAD,within_breed
CCH111-1A,CCY28A,0.322376833,CVD,LAD,between_breed
CCH111-1A,SHCC15A,0.363503966,SRD,LAD,between_breed
CCH111-1A,SHCC216A,0.215621174,SRD,LAD,between_breed
CCH111-1A,SRR29536179,0.46761147,MSD,LAD,between_breed
CCH111-1A,SHCC120A,0.598309414,SRD,LAD,between_breed
CCH111-1A,SHCC116A,0.296985681,SRD,LAD,between_breed
CCH111-1A,SHCC132A,0.206402382,SRD,LAD,between_breed
CCH111-1A,SHCC155A,0.249502299,SRD,LAD,between_breed
CCH111-1A,SHCC256A,0.238613726,SRD,LAD,between_breed
CCH111-1A,SHCC180A,0.29507952,SRD,LAD,between_breed
CCH111-1A,SHCC142B,0.368532466,SRD,LAD,between_breed
CCH111-1A,SRR29536174,0.835296729,PKD,LAD,between_breed
CCH111-1A,SHCC181A,0.269365567,SRD,LAD,between_breed
CCH111-1A,SHCC251B,0.251716239,SRD,LAD,between_breed
CCH111-1A,SRR29536177,0.610182033,PKD,LAD,between_breed
CCH111-1A,SHCC78A,0.265805929,SRD,LAD,between_breed
CCH111-1A,SHCC60A,0.333430757,SRD,LAD,between_breed
CCH111-1A,SHCC291A,0.571217742,SRD,LAD,between_breed
CCH111-1A,SHCC214A,0.279815831,SRD,LAD,between_breed
CCH111-1A,SHCC169A,0.301561665,SRD,LAD,between_breed
CCH111-1A,SHCC299B,0.349439638,SRD,LAD,between_breed
CCH111-1A,SHCC74A,0.264736899,SRD,LAD,between_breed
CCH111-1A,CCY11A,0.273052401,CVD,LAD,between_breed
CCH111-1A,SHCC110A,0.245872004,SRD,LAD,between_breed
CCH111-1A,CCY27A,0.301485109,CVD,LAD,between_breed
CCH111-1A,SHCC290A,0.257215552,SRD,LAD,between_breed
CCH111-1A,SHCC246A,0.258747475,SRD,LAD,between_breed
CCH111-1A,SHCC23A,0.401541431,SRD,LAD,between_breed
CCH111-1A,SHCC34A,0.457104711,SRD,LAD,between_breed
CCH111-1A,SHCC112A,0.221384102,SRD,LAD,between_breed
CCH111-1A,SRR29536178,0.83157901,PKD,LAD,between_breed
CCH111-1A,CCY34B,0.375967464,CVD,LAD,between_breed
CCH111-1A,SHCC31A,0.30534894,SRD,LAD,between_breed
CCH111-1A,SHCC56A,0.228571237,SRD,LAD,between_breed
CCH111-1A,SHCC148A,0.247047035,SRD,LAD,between_breed
CCH111-1A,SHCC68A,0.289887352,SRD,LAD,between_breed
CCH111-1A,SRR29536180,0.526906399,PKD,LAD,between_breed
CCH111-1A,SRR29536189,0.482181126,MSD,LAD,between_breed
CCH111-1A,SRR29536187,0.421823013,MAL,LAD,between_breed
CCH111-1A,CCY37A,0.350922147,CVD,LAD,between_breed
CCH111-1A,SHCC230A,0.215675571,SRD,LAD,between_breed
CCH111-1A,CCY35B,0.396492157,CVD,LAD,between_breed
CCH111-1A,SRR29536181,0.798542661,PKD,LAD,between_breed
CCH111-1A,SHCC156A,0.251189831,SRD,LAD,between_breed
CCH111-1A,CCY25B,0.316470665,CVD,LAD,between_breed
CCH111-1A,SHCC159A,0.259282934,SRD,LAD,between_breed
CCH111-1A,SHCC184A,0.278441823,SRD,LAD,between_breed
CCH111-1A,CCH250-2A,0.197865133,LAD,LAD,within_breed
CCH111-1A,SHCC152A,0.287042104,SRD,LAD,between_breed
CCH111-1A,CCH212A,0.183209241,LAD,LAD,within_breed
CCH111-1A,SRR28497698,0.450266287,MSD,LAD,between_breed
CCH111-1A,SHCC2A,0.40509288,SRD,LAD,between_breed
CCH111-1A,SHCC52A,0.352130314,SRD,LAD,between_breed
CCH111-1A,SHCC105A,0.269859131,SRD,LAD,between_breed
CCH111-1A,SHCC101A,0.295287395,SRD,LAD,between_breed
CCH111-1A,CCY13A,0.471607105,CVD,LAD,between_breed
CCH111-1A,SHCC157B,0.30413154,SRD,LAD,between_breed
CCH111-1A,SRR28497702,0.436575418,MSD,LAD,between_breed
CCH111-1A,SHCC1A,0.250719432,SRD,LAD,between_breed
CCH111-1A,SRR29449360,0.363060901,PKD,LAD,between_breed
CCH111-1A,SHCC298A,0.284695396,SRD,LAD,between_breed
CCH111-1A,SHCC81A,0.249783069,SRD,LAD,between_breed
CCH111-1A,SHCC188A,0.310977681,SRD,LAD,between_breed
CCH111-1A,SHCC178A,0.293256176,SRD,LAD,between_breed
CCH111-1A,SHCC118A,0.854820883,SRD,LAD,between_breed
CCH111-1A,SHCC182A,0.298924011,SRD,LAD,between_breed
CCH111-1A,SHCC190A,0.247718373,SRD,LAD,between_breed
CCH111-1A,SRR29536176,0.770742316,PKD,LAD,between_breed
CCH111-1A,CCH156-3B,0.144736458,LAD,LAD,within_breed
CCH111-1A,SHCC263A,0.376065287,SRD,LAD,between_breed
CCH111-1A,CCS29B,0.389300521,SXD,LAD,between_breed
CCH111-1A,SHCC111A,0.344181763,SRD,LAD,between_breed
CCH111-1A,SHCC10A,0.343055158,SRD,LAD,between_breed
CCH111-1A,SHCC229A,0.287036317,SRD,LAD,between_breed
CCH111-1A,SHCC233A,0.437960349,SRD,LAD,between_breed
CCH111-1A,SRR29449381,0.41979028,PKD,LAD,between_breed
CCH111-1A,SHCC259A,0.287722216,SRD,LAD,between_breed
CCH111-1A,SRR29536188,0.512225297,MSD,LAD,between_breed
CCH111-1A,CCH251-1A,0.314746329,LAD,LAD,within_breed
CCH111-1A,SHCC88B,0.24475256,SRD,LAD,between_breed
CCH111-1A,SHCC85B,0.256646834,SRD,LAD,between_breed
CCH111-1A,SHCC294A,0.756375925,SRD,LAD,between_breed
CCH111-1A,SHCC217A,0.28054098,SRD,LAD,between_breed
CCH111-1A,SHCC104A,0.234399297,SRD,LAD,between_breed
CCH111-1A,SHCC272B,0.281233539,SRD,LAD,between_breed
CCH111-1A,SHCC234B,0.267123568,SRD,LAD,between_breed
CCH111-1A,SHCC63A,0.285842611,SRD,LAD,between_breed
CCH111-1A,CCH340-2A,0.125731331,LAD,LAD,within_breed
CCH111-1A,SRR29449917,0.322068562,MAL,LAD,between_breed
CCH111-1A,SHCC191A,0.248665935,SRD,LAD,between_breed
CCH111-1A,SHCC22A,0.704699338,SRD,LAD,between_breed
CCH111-1A,SHCC151A,0.311056018,SRD,LAD,between_breed
CCH111-1A,SHCC222A,0.26202314,SRD,LAD,between_breed
CCH111-1A,CCH119-1A,0.18652661,LAD,LAD,within_breed
CCH111-1A,SHCC47A,0.323915208,SRD,LAD,between_breed
CCH111-1A,CCH93-1A,0.102240421,LAD,LAD,within_breed
CCH111-1A,SHCC62A,0.365393224,SRD,LAD,between_breed
CCH111-1A,SHCC219A,0.285021375,SRD,LAD,between_breed
CCH111-1A,CCH287A,0.285067033,LAD,LAD,within_breed
CCH111-1A,SHCC153A,0.291876691,SRD,LAD,between_breed
CCH111-1A,SHCC196A,0.389877112,SRD,LAD,between_breed
CCH111-1A,SHCC247A,0.373990997,SRD,LAD,between_breed
CCH111-1A,SHCC48A,0.424006946,SRD,LAD,between_breed
CCH111-1A,SHCC72A,0.353261989,SRD,LAD,between_breed
CCH111-1A,SHCC96A,0.274312337,SRD,LAD,between_breed
CCH111-1A,SHCC225B,0.268181998,SRD,LAD,between_breed
CCH111-1A,SRR28497700,0.368858383,MSD,LAD,between_breed
CCH111-1A,CCY23A,0.448040657,CVD,LAD,between_breed
CCH111-1A,SHCC221A,0.313869509,SRD,LAD,between_breed
CCH111-1A,SHCC59A,0.296570603,SRD,LAD,between_breed
CCH111-1A,SHCC18A,0.219545792,SRD,LAD,between_breed
CCH111-1A,SHCC70A,0.278563821,SRD,LAD,between_breed
CCH111-1A,SHCC224A,0.317452875,SRD,LAD,between_breed
CCH111-1A,CCY33B,0.502615763,CVD,LAD,between_breed
CCH111-1A,SHCC210A,0.25819001,SRD,LAD,between_breed
CCH111-1A,SHCC8A,0.256244123,SRD,LAD,between_breed
CCH111-1A,SHCC138A,0.252589566,SRD,LAD,between_breed
CCH111-1A,SHCC231A,0.250799187,SRD,LAD,between_breed
CCH111-1A,SHCC268A,0.296551569,SRD,LAD,between_breed
CCH111-1A,SHCC79A,0.280837262,SRD,LAD,between_breed
CCH111-1A,SHCC113A,0.230545134,SRD,LAD,between_breed
CCH111-1A,SHCC53A,0.241177576,SRD,LAD,between_breed
CCH111-1A,SHCC192A,0.266220516,SRD,LAD,between_breed
CCH111-1A,CCS24A,0.319393239,SXD,LAD,between_breed
CCH111-1A,CCY10A,0.394662921,CVD,LAD,between_breed
CCH111-1A,SRR29536171,0.863348613,PKD,LAD,between_breed
CCH111-1A,SRR29536166,0.482218422,MSD,LAD,between_breed
CCH111-1A,SHCC277A,0.295347273,SRD,LAD,between_breed
CCH111-1A,SRR29536169,0.530819426,MSD,LAD,between_breed
CCH111-1A,SHCC249A,0.269262612,SRD,LAD,between_breed
CCH111-1A,CCS34A,0.243100037,SXD,LAD,between_breed
CCH111-1A,SHCC300A,0.211456026,SRD,LAD,between_breed
CCH111-1A,SHCC292A,0.238209889,SRD,LAD,between_breed
CCH111-1A,SHCC283A,0.276938265,SRD,LAD,between_breed
CCH111-1A,SHCC141A,0.235942943,SRD,LAD,between_breed
CCH111-1A,SHCC102A,0.332533854,SRD,LAD,between_breed
CCH111-1A,CCH247A,0.149568599,LAD,LAD,within_breed
CCH111-1A,SHCC121A,0.269888389,SRD,LAD,between_breed
CCH111-1A,SHCC209A,0.29001916,SRD,LAD,between_breed
CCH111-1A,SRR29536186,0.291693633,MAL,LAD,between_breed
CCH111-1A,SHCC250A,0.302093973,SRD,LAD,between_breed
CCH111-1A,CCS15B,0.476376247,SXD,LAD,between_breed
CCH111-1A,SHCC289A,0.268112227,SRD,LAD,between_breed
CCH111-1A,SHCC107A,0.362857482,SRD,LAD,between_breed
CCH111-1A,SHCC254B,0.340174229,SRD,LAD,between_breed
CCH111-1A,SHCC92A,0.264272576,SRD,LAD,between_breed
CCH111-1A,SHCC228A,0.260590995,SRD,LAD,between_breed
CCH111-1A,CCY20A,0.446716492,CVD,LAD,between_breed
CCH111-1A,SHCC91A,0.26181558,SRD,LAD,between_breed
CCH111-1A,SHCC89A,0.285509715,SRD,LAD,between_breed
CCH111-1A,CCS18A,0.403881453,SXD,LAD,between_breed
CCH111-1A,SHCC223A,0.340189538,SRD,LAD,between_breed
CCH111-1A,SHCC288A,0.264971819,SRD,LAD,between_breed
CCH111-1A,SHCC28B,0.320120863,SRD,LAD,between_breed
CCH111-1A,SHCC135A,0.251646631,SRD,LAD,between_breed
CCH111-1A,SRR29536167,0.485197842,MSD,LAD,between_breed
CCH111-1A,CCH221-1A,0.182869354,LAD,LAD,within_breed
CCH111-1A,SHCC109A,0.554359063,SRD,LAD,between_breed
CCH111-1A,SHCC55A,0.246369097,SRD,LAD,between_breed
CCH111-1A,SRR29536163,0.532701591,MSD,LAD,between_breed
CCH111-1A,SHCC100A,0.310333846,SRD,LAD,between_breed
CCH111-1A,SHCC115A,0.332034489,SRD,LAD,between_breed
CCH111-1A,SHCC284A,0.416216486,SRD,LAD,between_breed
CCH111-1A,SHCC285A,0.262402324,SRD,LAD,between_breed
CCH111-1A,SHCC213A,0.354060112,SRD,LAD,between_breed
CCH111-1A,SHCC281A,0.277483053,SRD,LAD,between_breed
CCH111-1A,SHCC84A,0.323496621,SRD,LAD,between_breed
CCH111-1A,CCS26A,0.427840044,SXD,LAD,between_breed
CCH111-1A,CCH95-1A,0.17535684,LAD,LAD,within_breed
CCH111-1A,CCS19A,0.304518184,SXD,LAD,between_breed
CCH111-1A,SHCC49A,0.270054152,SRD,LAD,between_breed
CCH111-1A,SHCC186A,0.253983337,SRD,LAD,between_breed
CCH111-1A,CCS27A,0.457714651,SXD,LAD,between_breed
CCH111-1A,SHCC54A,0.24371252,SRD,LAD,between_breed
CCH111-1A,SRR29536168,0.502510846,MSD,LAD,between_breed
