Sample2,Sample1,Distance,Group1,Group2,Type
CCY17A,SRR29536170,0.9016154975535576,meat_type,meat_type,meat_type
CCY17A,CCY25B,0.267770615317374,meat_type,meat_type,meat_type
CCY17A,SRR29536181,0.678218467109462,meat_type,meat_type,meat_type
CCY17A,CCY27A,0.1805901852559037,meat_type,meat_type,meat_type
CCY17A,SRR29536166,0.33754950859837357,meat_type,meat_type,meat_type
CCY17A,SRR29449361,0.34397828291265853,meat_type,meat_type,meat_type
CCY17A,SRR29536178,0.7933252380102332,meat_type,meat_type,meat_type
CCY17A,SRR29536177,0.392954353524916,meat_type,meat_type,meat_type
CCY17A,CCY10A,0.2193258825308908,meat_type,meat_type,meat_type
CCY17A,SRR28497704,0.33125517571082563,meat_type,meat_type,meat_type
CCY17A,CCY36B,0.25160250157573405,meat_type,meat_type,meat_type
CCY17A,SRR29536163,0.3619568301179951,meat_type,meat_type,meat_type
CCY17A,SRR29536176,0.7268876355866992,meat_type,meat_type,meat_type
CCY17A,SRR28497696,0.36051158724502885,meat_type,meat_type,meat_type
CCY17A,CCY46B,0.2517991772505591,meat_type,meat_type,meat_type
CCY17A,SRR28497699,0.3122613414859955,meat_type,meat_type,meat_type
CCY17A,CCY48A,0.23684321377253886,meat_type,meat_type,meat_type
CCY17A,SRR29536188,0.4068858361204969,meat_type,meat_type,meat_type
CCY17A,CCY20A,0.2501382394183471,meat_type,meat_type,meat_type
CCY17A,CCY47A,0.24053790739086806,meat_type,meat_type,meat_type
CCY17A,SRR29536189,0.35767417183515926,meat_type,meat_type,meat_type
CCY17A,CCY49A,0.40042922481790993,meat_type,meat_type,meat_type
CCY17A,SRR29536179,0.35141749294552976,meat_type,meat_type,meat_type
CCY17A,SRR29536165,0.3972104896593147,meat_type,meat_type,meat_type
CCY17A,SRR29449380,0.2686231566442541,meat_type,meat_type,meat_type
CCY17A,SRR29536168,0.3424964803798343,meat_type,meat_type,meat_type
CCY17A,SRR29449369,0.3671242904830232,meat_type,meat_type,meat_type
CCY17A,SRR29449363,0.31744490096759204,meat_type,meat_type,meat_type
CCY17A,SRR29536164,0.3913434882983288,meat_type,meat_type,meat_type
CCY17A,SRR28497702,0.29794271706654346,meat_type,meat_type,meat_type
CCY17A,CCY30A,0.211060731994411,meat_type,meat_type,meat_type
CCY17A,CCY11A,0.19887005722862805,meat_type,meat_type,meat_type
CCY17A,CCY8A,0.2622184655788337,meat_type,meat_type,meat_type
CCY17A,SRR29536169,0.3660045764333938,meat_type,meat_type,meat_type
CCY17A,SRR29449379,0.30490935788437024,meat_type,meat_type,meat_type
CCY17A,SRR29449381,0.3470121367937086,meat_type,meat_type,meat_type
CCY17A,CCY13A,0.27117377239329366,meat_type,meat_type,meat_type
CCY17A,SRR29449362,0.29173077443086937,meat_type,meat_type,meat_type
CCY17A,SRR29449359,0.3008402706999403,meat_type,meat_type,meat_type
CCY17A,CCY37A,0.19676696993076614,meat_type,meat_type,meat_type
CCY20A,SRR29449360,0.314367176348335,meat_type,meat_type,meat_type
CCY20A,CCY46B,0.3033354558343182,meat_type,meat_type,meat_type
CCY20A,SRR28497702,0.2688483949729004,meat_type,meat_type,meat_type
CCY20A,SRR29536189,0.3243154730207571,meat_type,meat_type,meat_type
CCY20A,SRR29536176,0.732483824796536,meat_type,meat_type,meat_type
CCY20A,SRR29449380,0.362353279086506,meat_type,meat_type,meat_type
CCY20A,SRR29536190,0.3122752502265819,meat_type,meat_type,meat_type
CCY20A,CCY44A,0.30445569960069113,meat_type,meat_type,meat_type
CCY20A,CCY33B,0.28190177251787935,meat_type,meat_type,meat_type
CCY20A,CCY47A,0.2804687116268138,meat_type,meat_type,meat_type
CCY20A,CCY9B,0.2054818502583258,meat_type,meat_type,meat_type
CCY20A,CCY50A,0.22337687834264366,meat_type,meat_type,meat_type
CCY20A,CCY11A,0.2977903188557717,meat_type,meat_type,meat_type
CCY20A,SRR29536166,0.3054628570420298,meat_type,meat_type,meat_type
CCY20A,SRR29536170,0.9062653006561109,meat_type,meat_type,meat_type
CCY20A,SRR29536181,0.6652187689555586,meat_type,meat_type,meat_type
CCY20A,SRR29536164,0.3339564504237816,meat_type,meat_type,meat_type
CCY20A,CCY25B,0.309737399250407,meat_type,meat_type,meat_type
CCY20A,SRR29536171,0.8530648842706556,meat_type,meat_type,meat_type
CCY20A,SRR29449358,0.33240564554509683,meat_type,meat_type,meat_type
CCY20A,CCY30A,0.21543537190125733,meat_type,meat_type,meat_type
CCY20A,SRR29536188,0.3644834855836477,meat_type,meat_type,meat_type
CCY20A,SRR29536163,0.3052287779540401,meat_type,meat_type,meat_type
CCY20A,SRR28497699,0.26736788743153755,meat_type,meat_type,meat_type
CCY20A,CCY10A,0.2286347282289422,meat_type,meat_type,meat_type
CCY20A,SRR28497695,0.2756339438596399,meat_type,meat_type,meat_type
CCY20A,SRR29536174,0.7618607541572269,meat_type,meat_type,meat_type
CCY20A,CCY26A,0.24408387772391438,meat_type,meat_type,meat_type
CCY20A,SRR29449363,0.4011538464302668,meat_type,meat_type,meat_type
CCY20A,CCY37A,0.2165992480905674,meat_type,meat_type,meat_type
CCY20A,CCY49A,0.28027527291555426,meat_type,meat_type,meat_type
CCY20A,CCY27A,0.2699197920466181,meat_type,meat_type,meat_type
CCY20A,SRR28497703,0.22436985166415133,meat_type,meat_type,meat_type
CCY20A,CCY24A,0.20383506769746776,meat_type,meat_type,meat_type
CCY20A,SRR29536180,0.28841408394113155,meat_type,meat_type,meat_type
CCY20A,SRR29536191,0.30958665808517805,meat_type,meat_type,meat_type
CCY20A,CCY48A,0.3079732744302127,meat_type,meat_type,meat_type
CCY20A,CCY6A,0.1997256109314583,meat_type,meat_type,meat_type
CCY20A,CCY13A,0.2660836699506459,meat_type,meat_type,meat_type
CCY20A,CCY23A,0.16390585175561978,meat_type,meat_type,meat_type
CCY20A,CCY8A,0.13337239557834582,meat_type,meat_type,meat_type
CCY20A,CCY41B,0.3000240440360651,meat_type,meat_type,meat_type
CCY20A,SRR29449378,0.38990936444362195,meat_type,meat_type,meat_type
CCY20A,SRR29536167,0.30683091999145934,meat_type,meat_type,meat_type
CCY20A,SRR29536179,0.3245683303471194,meat_type,meat_type,meat_type
CCY20A,SRR28497701,0.3265790450887551,meat_type,meat_type,meat_type
CCY20A,SRR29449364,0.3597230107200708,meat_type,meat_type,meat_type
CCY20A,CCY43A,0.22134419158915103,meat_type,meat_type,meat_type
CCY20A,SRR29536169,0.3086493624997836,meat_type,meat_type,meat_type
CCY20A,CCY17A,0.2501382394183471,meat_type,meat_type,meat_type
CCY20A,CCY34B,0.21979127003699112,meat_type,meat_type,meat_type
CCY20A,SRR28497697,0.25085253247812805,meat_type,meat_type,meat_type
CCY20A,SRR29536178,0.8174568277902402,meat_type,meat_type,meat_type
CCY20A,SRR28497698,0.26186479763236487,meat_type,meat_type,meat_type
CCY20A,CCY35B,0.17989322714344785,meat_type,meat_type,meat_type
CCY20A,SRR29449381,0.3602629795747208,meat_type,meat_type,meat_type
CCY20A,SRR29536175,0.9154492845852994,meat_type,meat_type,meat_type
CCY20A,SRR28497700,0.3377192599867828,meat_type,meat_type,meat_type
CCY20A,CCY36B,0.2373793363817448,meat_type,meat_type,meat_type
CCY20A,SRR29449359,0.37244250840220205,meat_type,meat_type,meat_type
CCY20A,SRR28497704,0.29529867175258423,meat_type,meat_type,meat_type
CCY20A,CCY28A,0.2800634216077211,meat_type,meat_type,meat_type
CCY20A,SRR29449361,0.4068646872017204,meat_type,meat_type,meat_type
CCY20A,SRR29536165,0.3179745350458139,meat_type,meat_type,meat_type
CCY20A,SRR29449379,0.3092858197102865,meat_type,meat_type,meat_type
CCY20A,CCY39A,0.19152424143409527,meat_type,meat_type,meat_type
CCY20A,CCY42A,0.23333615856970422,meat_type,meat_type,meat_type
CCY20A,SRR29536172,0.8283569260032412,meat_type,meat_type,meat_type
CCY20A,SRR28497696,0.31927538378457465,meat_type,meat_type,meat_type
CCY20A,SRR29449362,0.32680576522251725,meat_type,meat_type,meat_type
CCY20A,SRR29449369,0.34014899281679445,meat_type,meat_type,meat_type
CCY20A,SRR29536168,0.3057932766415987,meat_type,meat_type,meat_type
CCY20A,SRR29536177,0.29094848902578596,meat_type,meat_type,meat_type
CCY23A,CCY47A,0.20728607504985602,meat_type,meat_type,meat_type
CCY23A,SRR29536164,0.3415794143922898,meat_type,meat_type,meat_type
CCY23A,SRR29536178,0.8585049012294667,meat_type,meat_type,meat_type
CCY23A,CCY49A,0.2786054053893857,meat_type,meat_type,meat_type
CCY23A,SRR29449381,0.401287261919523,meat_type,meat_type,meat_type
CCY23A,SRR29536167,0.3169694026214558,meat_type,meat_type,meat_type
CCY23A,CCY17A,0.24014274947700545,meat_type,meat_type,meat_type
CCY23A,CCY46B,0.3353843018740089,meat_type,meat_type,meat_type
CCY23A,SRR29536190,0.3409041030977377,meat_type,meat_type,meat_type
CCY23A,CCY9B,0.20864158403195876,meat_type,meat_type,meat_type
CCY23A,CCY39A,0.22607152661867685,meat_type,meat_type,meat_type
CCY23A,SRR29536175,0.9490912917764031,meat_type,meat_type,meat_type
CCY23A,SRR29536163,0.3451941959432012,meat_type,meat_type,meat_type
CCY23A,SRR29536165,0.35845944497496,meat_type,meat_type,meat_type
CCY23A,CCY10A,0.22658925176525743,meat_type,meat_type,meat_type
CCY23A,SRR29449364,0.4112205586041255,meat_type,meat_type,meat_type
CCY23A,CCY36B,0.21575390979198633,meat_type,meat_type,meat_type
CCY23A,SRR28497698,0.27325676346791783,meat_type,meat_type,meat_type
CCY23A,SRR29536177,0.3469990400984802,meat_type,meat_type,meat_type
CCY23A,SRR28497702,0.3199484688608767,meat_type,meat_type,meat_type
CCY23A,SRR29449358,0.37177203577504947,meat_type,meat_type,meat_type
CCY23A,SRR29536176,0.7578087665076347,meat_type,meat_type,meat_type
CCY23A,CCY25B,0.24889473987406222,meat_type,meat_type,meat_type
CCY23A,SRR28497695,0.3030973698134937,meat_type,meat_type,meat_type
CCY23A,SRR28497703,0.2691787135524632,meat_type,meat_type,meat_type
CCY23A,SRR29449380,0.40031220656695193,meat_type,meat_type,meat_type
CCY23A,SRR29449378,0.41131732170815555,meat_type,meat_type,meat_type
CCY23A,SRR28497699,0.2726577663025463,meat_type,meat_type,meat_type
CCY23A,SRR29449363,0.44635915413614863,meat_type,meat_type,meat_type
CCY23A,CCY6A,0.207874066383435,meat_type,meat_type,meat_type
CCY23A,CCY33B,0.33497930018408517,meat_type,meat_type,meat_type
CCY23A,SRR29536171,0.8907874380029454,meat_type,meat_type,meat_type
CCY23A,CCY28A,0.3180980277234396,meat_type,meat_type,meat_type
CCY23A,CCY50A,0.22696128300888124,meat_type,meat_type,meat_type
CCY23A,CCY20A,0.16390585175561978,meat_type,meat_type,meat_type
CCY23A,CCY42A,0.23669113050995622,meat_type,meat_type,meat_type
CCY23A,SRR29536170,0.9335998897508324,meat_type,meat_type,meat_type
CCY23A,CCY30A,0.2593012160989859,meat_type,meat_type,meat_type
CCY23A,CCY44A,0.3221087165226334,meat_type,meat_type,meat_type
CCY23A,SRR29449369,0.37437906489440237,meat_type,meat_type,meat_type
CCY23A,SRR29536168,0.3444507971795823,meat_type,meat_type,meat_type
CCY23A,CCY8A,0.17978568634106804,meat_type,meat_type,meat_type
CCY23A,CCY43A,0.24504006471204282,meat_type,meat_type,meat_type
CCY23A,CCY27A,0.2543722201842048,meat_type,meat_type,meat_type
CCY23A,CCY26A,0.2314506718050706,meat_type,meat_type,meat_type
CCY23A,SRR29536172,0.8584915061004094,meat_type,meat_type,meat_type
CCY23A,SRR29536181,0.6692341008575458,meat_type,meat_type,meat_type
CCY23A,SRR29536189,0.35280707990428195,meat_type,meat_type,meat_type
CCY23A,CCY41B,0.32351652269898373,meat_type,meat_type,meat_type
CCY23A,CCY48A,0.25729727496117627,meat_type,meat_type,meat_type
CCY23A,SRR28497696,0.2946759902220987,meat_type,meat_type,meat_type
CCY23A,SRR29536179,0.3400025599627144,meat_type,meat_type,meat_type
CCY23A,SRR29449359,0.4051753486258074,meat_type,meat_type,meat_type
CCY23A,SRR29536166,0.3335799684169954,meat_type,meat_type,meat_type
CCY23A,CCY13A,0.29887718325246304,meat_type,meat_type,meat_type
CCY23A,CCY24A,0.21529377555142887,meat_type,meat_type,meat_type
CCY23A,SRR28497697,0.2423363724094286,meat_type,meat_type,meat_type
CCY23A,CCY35B,0.19516392710078326,meat_type,meat_type,meat_type
CCY23A,SRR29449379,0.34627633895745785,meat_type,meat_type,meat_type
CCY23A,SRR29536188,0.40056554149168855,meat_type,meat_type,meat_type
CCY23A,CCY34B,0.19019769919459434,meat_type,meat_type,meat_type
CCY23A,SRR28497704,0.3115680310905796,meat_type,meat_type,meat_type
CCY23A,SRR28497700,0.3661414041135682,meat_type,meat_type,meat_type
CCY23A,SRR28497701,0.34926195057107634,meat_type,meat_type,meat_type
CCY23A,SRR29449362,0.3667630058172355,meat_type,meat_type,meat_type
CCY23A,SRR29449361,0.44264717250287017,meat_type,meat_type,meat_type
CCY23A,SRR29536169,0.3422113691868673,meat_type,meat_type,meat_type
CCY23A,SRR29536180,0.3636227000693342,meat_type,meat_type,meat_type
CCY23A,SRR29449360,0.35719874793210743,meat_type,meat_type,meat_type
CCY23A,CCY37A,0.26710048938562503,meat_type,meat_type,meat_type
CCY23A,CCY11A,0.28330095342846134,meat_type,meat_type,meat_type
CCY23A,SRR29536174,0.7788163795539033,meat_type,meat_type,meat_type
CCY23A,SRR29536191,0.34338414747290247,meat_type,meat_type,meat_type
CCY24A,SRR29536179,0.3455406438268059,meat_type,meat_type,meat_type
CCY24A,SRR29536178,0.7948572028565559,meat_type,meat_type,meat_type
CCY24A,SRR29536172,0.787187741298129,meat_type,meat_type,meat_type
CCY24A,CCY30A,0.12190211393933871,meat_type,meat_type,meat_type
CCY24A,CCY27A,0.17764487465284362,meat_type,meat_type,meat_type
CCY24A,CCY9B,0.13161708915407666,meat_type,meat_type,meat_type
CCY24A,CCY26A,0.2688411577714506,meat_type,meat_type,meat_type
CCY24A,SRR29536170,0.9006334328106014,meat_type,meat_type,meat_type
CCY24A,SRR29536188,0.4140207590385583,meat_type,meat_type,meat_type
CCY24A,SRR29536169,0.3398561428862351,meat_type,meat_type,meat_type
CCY24A,SRR29449369,0.35639350615575943,meat_type,meat_type,meat_type
CCY24A,SRR29536176,0.7166036728431632,meat_type,meat_type,meat_type
CCY24A,SRR28497698,0.262899216951167,meat_type,meat_type,meat_type
CCY24A,SRR28497703,0.22166010515167697,meat_type,meat_type,meat_type
CCY24A,SRR29449358,0.2922985697197063,meat_type,meat_type,meat_type
CCY24A,SRR29449364,0.29248128780379784,meat_type,meat_type,meat_type
CCY24A,SRR29449381,0.32413432921226487,meat_type,meat_type,meat_type
CCY24A,SRR29536168,0.32007199867146496,meat_type,meat_type,meat_type
CCY24A,SRR28497695,0.2389436974430472,meat_type,meat_type,meat_type
CCY24A,CCY50A,0.2709547371956195,meat_type,meat_type,meat_type
CCY24A,CCY49A,0.32612746218220895,meat_type,meat_type,meat_type
CCY24A,SRR28497700,0.3520340595721159,meat_type,meat_type,meat_type
CCY24A,SRR29536190,0.3346196594655991,meat_type,meat_type,meat_type
CCY24A,SRR29536167,0.3559866749221137,meat_type,meat_type,meat_type
CCY24A,CCY6A,0.13574058054052413,meat_type,meat_type,meat_type
CCY24A,SRR29536163,0.35202681614390613,meat_type,meat_type,meat_type
CCY24A,CCY42A,0.2882267377127938,meat_type,meat_type,meat_type
CCY24A,CCY37A,0.14779011150451457,meat_type,meat_type,meat_type
CCY24A,SRR29536191,0.3232716357236485,meat_type,meat_type,meat_type
CCY24A,CCY28A,0.19531392049186966,meat_type,meat_type,meat_type
CCY24A,SRR29536174,0.752405948765967,meat_type,meat_type,meat_type
CCY24A,CCY33B,0.2346542838552405,meat_type,meat_type,meat_type
CCY24A,SRR29449380,0.28157179900306945,meat_type,meat_type,meat_type
CCY24A,SRR28497704,0.33377085071357127,meat_type,meat_type,meat_type
CCY24A,SRR29449379,0.3219122625653887,meat_type,meat_type,meat_type
CCY24A,CCY11A,0.2206856817305278,meat_type,meat_type,meat_type
CCY24A,CCY23A,0.21529377555142887,meat_type,meat_type,meat_type
CCY24A,CCY44A,0.2191214126161103,meat_type,meat_type,meat_type
CCY24A,CCY47A,0.2458981709852797,meat_type,meat_type,meat_type
CCY24A,SRR29536164,0.3989123381064993,meat_type,meat_type,meat_type
CCY24A,SRR28497697,0.2867015493899253,meat_type,meat_type,meat_type
CCY24A,SRR29536171,0.8353251787131478,meat_type,meat_type,meat_type
CCY24A,SRR28497702,0.2638114902836652,meat_type,meat_type,meat_type
CCY24A,SRR29536180,0.2426760650770284,meat_type,meat_type,meat_type
CCY24A,CCY36B,0.22013762540015713,meat_type,meat_type,meat_type
CCY24A,SRR29536181,0.6696037638808184,meat_type,meat_type,meat_type
CCY24A,CCY43A,0.18140275927297433,meat_type,meat_type,meat_type
CCY24A,CCY46B,0.22383354523000445,meat_type,meat_type,meat_type
CCY24A,CCY10A,0.1853626996876991,meat_type,meat_type,meat_type
CCY24A,SRR29536177,0.32625359942599425,meat_type,meat_type,meat_type
CCY24A,CCY25B,0.22910347362203462,meat_type,meat_type,meat_type
CCY24A,CCY41B,0.21305646927132615,meat_type,meat_type,meat_type
CCY24A,CCY34B,0.1447463570274832,meat_type,meat_type,meat_type
CCY24A,SRR29449359,0.31653786679177465,meat_type,meat_type,meat_type
CCY24A,CCY20A,0.20383506769746776,meat_type,meat_type,meat_type
CCY24A,SRR29536165,0.39477236900437174,meat_type,meat_type,meat_type
CCY24A,CCY13A,0.2156392803867185,meat_type,meat_type,meat_type
CCY24A,SRR29536166,0.33627999133051384,meat_type,meat_type,meat_type
CCY24A,SRR28497701,0.3767216341144266,meat_type,meat_type,meat_type
CCY24A,CCY35B,0.16118842287719584,meat_type,meat_type,meat_type
CCY24A,SRR29449360,0.3385587515354735,meat_type,meat_type,meat_type
CCY24A,SRR29449363,0.3051512110270942,meat_type,meat_type,meat_type
CCY24A,SRR29536189,0.3633510275750568,meat_type,meat_type,meat_type
CCY24A,CCY8A,0.16277950597373494,meat_type,meat_type,meat_type
CCY24A,SRR29449362,0.30337631412355004,meat_type,meat_type,meat_type
CCY24A,SRR28497696,0.36521721877332425,meat_type,meat_type,meat_type
CCY24A,SRR29449361,0.36562721415006644,meat_type,meat_type,meat_type
CCY24A,SRR29536175,0.9212078065122203,meat_type,meat_type,meat_type
CCY24A,SRR28497699,0.316643745205837,meat_type,meat_type,meat_type
CCY24A,CCY39A,0.2334373063942988,meat_type,meat_type,meat_type
CCY24A,CCY48A,0.22008373875432624,meat_type,meat_type,meat_type
CCY24A,CCY17A,0.17866220003584532,meat_type,meat_type,meat_type
CCY24A,SRR29449378,0.37133834825240825,meat_type,meat_type,meat_type
CCY25B,SRR28497696,0.316718439100879,meat_type,meat_type,meat_type
CCY25B,SRR29536171,0.8819501534031815,meat_type,meat_type,meat_type
CCY25B,CCY47A,0.12234812117357796,meat_type,meat_type,meat_type
CCY25B,SRR29536178,0.8411113321848704,meat_type,meat_type,meat_type
CCY25B,SRR29536169,0.37013213309832504,meat_type,meat_type,meat_type
CCY25B,SRR29536164,0.3795508416912126,meat_type,meat_type,meat_type
CCY25B,SRR28497699,0.3703229307382744,meat_type,meat_type,meat_type
CCY25B,CCY11A,0.2315476382074022,meat_type,meat_type,meat_type
CCY25B,SRR29536176,0.75122162188965,meat_type,meat_type,meat_type
CCY25B,CCY50A,0.4037818466077756,meat_type,meat_type,meat_type
CCY25B,SRR28497697,0.2919566336492824,meat_type,meat_type,meat_type
CCY25B,SRR29536167,0.35061870781722543,meat_type,meat_type,meat_type
CCY25B,SRR29536175,0.9377123994162015,meat_type,meat_type,meat_type
CCY25B,CCY33B,0.3479675227644347,meat_type,meat_type,meat_type
CCY25B,CCY13A,0.3582933264676834,meat_type,meat_type,meat_type
CCY25B,SRR29536189,0.3446479491322586,meat_type,meat_type,meat_type
CCY25B,SRR29536177,0.42825078588247606,meat_type,meat_type,meat_type
CCY25B,SRR29449379,0.3255906351165426,meat_type,meat_type,meat_type
CCY25B,SRR28497698,0.3543763709843734,meat_type,meat_type,meat_type
CCY25B,CCY23A,0.24889473987406222,meat_type,meat_type,meat_type
CCY25B,CCY35B,0.2524027342698723,meat_type,meat_type,meat_type
CCY25B,CCY9B,0.1959847216133328,meat_type,meat_type,meat_type
CCY25B,CCY28A,0.26443645892347195,meat_type,meat_type,meat_type
CCY25B,CCY42A,0.3775846267868806,meat_type,meat_type,meat_type
CCY25B,SRR29449358,0.3240546252581833,meat_type,meat_type,meat_type
CCY25B,SRR29449364,0.41816984531713597,meat_type,meat_type,meat_type
CCY25B,SRR29536165,0.42362713036190175,meat_type,meat_type,meat_type
CCY25B,CCY44A,0.23905068336310523,meat_type,meat_type,meat_type
CCY25B,CCY36B,0.35675633107302185,meat_type,meat_type,meat_type
CCY25B,SRR29536180,0.37891123249547903,meat_type,meat_type,meat_type
CCY25B,CCY46B,0.31931782120578334,meat_type,meat_type,meat_type
CCY25B,CCY39A,0.31461881047613066,meat_type,meat_type,meat_type
CCY25B,SRR29536166,0.35172637656223554,meat_type,meat_type,meat_type
CCY25B,CCY37A,0.2368723058768386,meat_type,meat_type,meat_type
CCY25B,SRR29536188,0.37593463527458154,meat_type,meat_type,meat_type
CCY25B,SRR29536168,0.3980887427276466,meat_type,meat_type,meat_type
CCY25B,SRR29449363,0.4108822413082552,meat_type,meat_type,meat_type
CCY25B,SRR29449361,0.3539184819361982,meat_type,meat_type,meat_type
CCY25B,CCY30A,0.26951659203817085,meat_type,meat_type,meat_type
CCY25B,CCY24A,0.22910347362203462,meat_type,meat_type,meat_type
CCY25B,CCY26A,0.3875942284872637,meat_type,meat_type,meat_type
CCY25B,CCY6A,0.2071554512317477,meat_type,meat_type,meat_type
CCY25B,CCY8A,0.30689258197693414,meat_type,meat_type,meat_type
CCY25B,SRR29536179,0.33089687379036503,meat_type,meat_type,meat_type
CCY25B,CCY43A,0.3255090355895224,meat_type,meat_type,meat_type
CCY25B,SRR29449359,0.3134868673346472,meat_type,meat_type,meat_type
CCY25B,SRR28497704,0.3338046640853739,meat_type,meat_type,meat_type
CCY25B,CCY41B,0.33740090365206027,meat_type,meat_type,meat_type
CCY25B,SRR29449381,0.44946145023291223,meat_type,meat_type,meat_type
CCY25B,SRR29536181,0.69066888266316,meat_type,meat_type,meat_type
CCY25B,CCY10A,0.2727506499880896,meat_type,meat_type,meat_type
CCY25B,SRR29449362,0.3300952111355418,meat_type,meat_type,meat_type
CCY25B,SRR29449380,0.3907255538326876,meat_type,meat_type,meat_type
CCY25B,CCY48A,0.09293992143472131,meat_type,meat_type,meat_type
CCY25B,CCY49A,0.4291360739586337,meat_type,meat_type,meat_type
CCY25B,SRR28497695,0.26479503117339115,meat_type,meat_type,meat_type
CCY25B,SRR28497703,0.27752757500858793,meat_type,meat_type,meat_type
